course,session,time,wait_time,student_response,specific_student,category,hint,cluster_q,question,is_cluster,code_name,collapsed_code
1C_L17,S6,00:42:23,0,N,Y,A,,N,did you have anything else to say?,N,Admin,Admin
1C_L17,S6,00:42:26,1,Y,Y,A,,N,that was what you said wasn’t it?,N,Admin,Admin
1C_L17,S6,00:42:29,4,Y,N,E,,N,is S a linear transformation?,N,Evaluation,Evaluation
1C_L17,S6,00:42:50,4,Y,N,W,,N,can anyone suggest why?,N,Warrant,Warrant
1C_L17,S6,00:44:06,1,N,N,U,,N,does that make sense?,N,Understanding check,Understanding check
1C_L17,S6,00:48:34,1,Y,N,E,,N,would anybody like to object to this being correct?,N,Evaluation,Evaluation
1C_L17,S6,00:49:37,2,N,N,E,,Y5,does everybody agree that zero times the zero vector is the zero vector?,Y,Evaluation,Evaluation
1C_L17,S6,00:49:42,1,Y,N,E,,Y5,yep?,Y,Evaluation,Evaluation
1C_L17,S6,00:49:44,0,Y,Y,E,,N,yep?,N,Evaluation,Evaluation
1C_L17,S6,00:50:32,3,Y,N,E,,N,does anybody object to the legitimacy of doing that?,N,Evaluation,Evaluation
1C_L17,S6,00:51:16,1,Y,Y,E,,N,"I don't think you've contradicted this line, have you?",N,Evaluation,Evaluation
1C_L17,S7,00:06:43,1,N,N,U,,Y1,any questions about that?,Y,Understanding check,Understanding check
1C_L17,S7,00:06:45,1,N,N,U,,Y1,pretty straightforward?,Y,Understanding check,Understanding check
1C_L17,S7,00:13:25,2,Y,N,N,,N,what do you do [to combine the effect of two linear transformations]?,N,Next step,Next step
1C_L17,S7,00:15:12,1,N,N,N,,N,which way around do we do it?,N,Next step,Next step
1C_L17,S7,00:15:29,1,Y,N,E,,N,is it A times B?,N,Evaluation,Evaluation
1C_L17,S7,00:15:36,1,N,N,E,,N,B times A?,N,Evaluation,Evaluation
1C_L17,S7,00:20:05,1,N,N,U,,N,everyone happy with that?,N,Understanding check,Understanding check
1C_L17,S7,00:27:38,4,N,N,N,,N,what should we do [if we have something that multiplies by -2]?,N,Next step,Next step
1C_L17,S7,00:30:01,2,N,N,U,,N,any questions about that?,N,Understanding check,Understanding check
1C_L17,S7,00:32:24,2,N,N,U,,N,does that make sense?,N,Understanding check,Understanding check
1C_L17,S7,00:38:01,2,N,N,E,,N,that’s a projection isnt it?,N,Evaluation,Evaluation
1C_L17,S7,00:38:04,2,N,N,U,,N,does that make sense?,N,Understanding check,Understanding check
1C_L17,S7,00:41:53,1,N,N,U,,N,does that make sense to everyone?,N,Understanding check,Understanding check
1C_L16,S10,00:15:07,0,N,N,U,,Y1,Any questions about that?,Y,Understanding check,Understanding check
1C_L16,S10,00:15:07,0,Y,N,U,,Y1,So it's a bit of a… so the best way to learn what a subspace is is to a few examples which are not,Y,Understanding check,Understanding check
1C_L16,S10,00:21:13,1,Y,N,E,,N,So what did people think - is this a subspace?,N,Evaluation,Evaluation
1C_L16,S10,00:21:26,1,N,N,W,,Y2,Why is it not a subspace?,Y,Warrant,Warrant
1C_L16,S10,00:21:28,1,Y,N,W,HQ,Y2,Which of these does it violate?,Y,Warrant,Warrant
1C_L16,S10,00:21:33,0,Y,N,E,,N,Does it violate any of the others?,N,Evaluation,Evaluation
1C_L16,S10,00:24:58,0,Y,Y,U,,N,Does that help?,N,Understanding check,Understanding check
1C_L16,S10,00:25:03,0,Y,N,U,,N,Any more questions about that?,N,Understanding check,Understanding check
1C_L16,S10,00:25:11,0,Y,Y,A,,N,What I just said now you mean?,N,Admin,Admin
1C_L16,S10,00:26:07,0,N,N,U,,Y3,Is that ok with everybody?,Y,Understanding check,Understanding check
1C_L16,S10,00:26:09,3,N,N,U,,Y3,Or any more questions about that?,Y,Understanding check,Understanding check
1C_L16,S10,00:28:38,0,N,N,W,,Y4,Why was this a subspace?,Y,Warrant,Warrant
1C_L16,S10,00:28:40,5,Y,N,W,,Y4,Can anyone?,Y,Warrant,Warrant
1C_L16,S10,00:28:54,1,Y,N,F,,N,Geometrically what is this set?,N,Fact,Fact
1C_L16,S10,00:28:58,0,Y,Y,F,,N,"A line, a bit more?",N,Fact,Fact
1C_L16,S10,00:29:00,0,Y,Y,F,,N,through…?,N,Fact,Fact
1C_L16,S10,00:30:24,1,N,N,N,,Y5,So how could I express the set S?,Y,Next step,Next step
1C_L16,S10,00:30:28,2,Y,N,N,HS,Y5,You some of this language maybe a couple of weeks ago,Y,Next step,Next step
1C_L16,S10,00:31:27,1,Y,N,N,,N,So how can I express the zero vector?,N,Next step,Next step
1C_L16,S10,00:33:04,0,N,N,U,,Y6,Any questions about that?,Y,Understanding check,Understanding check
1C_L16,S10,00:33:06,2,N,N,U,,Y6,That basically mimics the proof in the book in a particular case.,Y,Understanding check,Understanding check
1C_L16,S10,00:33:11,1,N,N,U,,Y6,Is everyone happy with those steps?,Y,Understanding check,Understanding check
1C_L16,S10,00:34:12,2,N,N,U,,N,Any questions?,N,Understanding check,Understanding check
1C_L16,S10,00:41:01,1,Y,N,U,,N,Is that clear?,N,Understanding check,Understanding check
1C_L16,S10,00:41:54,4,N,N,N,,Y7,"So algebraically, how can write S?",Y,Next step,Next step
1C_L16,S10,00:41:59,2,Y,N,N,,Y7,How can I generalise this equation here?,Y,Next step,Next step
1C_L16,S10,00:48:31,0,N,N,E,,Y8,So what did people think?,Y,Evaluation,Evaluation
1C_L16,S10,00:48:31,1,N,N,E,,Y8,Vectors u and b form a basis?,Y,Evaluation,Evaluation
1C_L16,S10,00:48:31,1,Y,N,E,,Y8,yes or no?,Y,Evaluation,Evaluation
1C_L16,S10,00:48:38,1,Y,N,W,,N,"Why, in a word?",N,Warrant,Warrant
1C_L16,S10,00:48:56,0,Y,N,E,,N,"B, the vectors u and b form a basis for R3?",N,Evaluation,Evaluation
1C_L16,S10,00:49:01,0,Y,N,W,,N,So why?,N,Warrant,Warrant
1C_L16,S10,00:49:58,1,N,N,E,,Y9,"C, what about the u and b in V?",Y,Evaluation,Evaluation
1C_L16,S10,00:50:03,1,Y,N,E,,Y9,Do they form a basis?,Y,Evaluation,Evaluation
1C_L16,S10,00:50:09,1,Y,N,E,,N,Who thinks yes?,N,Evaluation,Evaluation
1C_L16,S10,00:50:12,0,N,N,W,,Y10,So why yes?,Y,Warrant,Warrant
1C_L16,S10,00:50:12,0,Y,N,W,,Y10,Anyone?,Y,Warrant,Warrant
1C_L16,S10,00:51:19,1,Y,N,E,,N,"So D, is the standard basis also for S?",N,Evaluation,Evaluation
1C_L17,S8,00:13:50,1,Y,N,N,,N,so any suggestions for how we might go about showing that this is impossible?,N,Next step,Next step
1C_L17,S8,00:14:24,1,N,N,U,,Y1,right?,Y,Understanding check,Understanding check
1C_L17,S8,00:14:25,1,Y,N,N,,Y1,and now what?,Y,Next step,Next step
1C_L17,S8,00:14:42,1,Y,Y,A,,N,so you want me to take w perpendicular to one of the others?,N,Admin,Admin
1C_L17,S8,00:15:21,1,Y,Y,A,,N,is that what you said?,N,Admin,Admin
1C_L17,S8,00:15:42,1,N,N,E,,Y2,does everyone agree [that something is true]?,Y,Evaluation,Evaluation
1C_L17,S8,00:15:44,2,N,N,E,,Y2,yep?,Y,Evaluation,Evaluation
1C_L17,S8,00:17:53,1,Y,Y,A,,N,so you want to do something concrete with rotation matrices?,N,Admin,Admin
1C_L17,S8,00:18:49,1,N,Y,A,,Y3,can I repeat part of this for everyone else?,Y,Admin,Admin
1C_L17,S8,00:18:53,0,Y,Y,A,,Y3,is that ok?,Y,Admin,Admin
1C_L17,S8,00:21:05,7,Y,N,N,,N,"it’s a property of this set, so what?",N,Next step,Next step
1C_L17,S8,00:21:17,0,Y,Y,W,,N,why?,N,Warrant,Warrant
1C_L17,S8,00:21:27,0,N,Y,F,,Y4,so theres a word isnt there?,Y,Fact,Fact
1C_L17,S8,00:21:30,0,Y,Y,F,,Y4,whats the word here?,Y,Fact,Fact
1C_L17,S8,00:21:32,1,Y,Y,A,,N,"rank? Maybe, yeah…",N,Admin,Admin
1C_L17,S8,00:21:56,4,N,N,U,,N,yep?,N,Understanding check,Understanding check
1C_L17,S8,00:22:03,1,Y,Y,A,,N,that’s where you were going with this?,N,Admin,Admin
1C_L17,S8,00:43:33,3,N,N,U,,Y5,right?,Y,Understanding check,Understanding check
1C_L17,S8,00:43:36,2,N,N,U,,Y5,does that make sense?,Y,Understanding check,Understanding check
1C_L16,S8,00:10:00,0,N,N,W,,Y1,Anyone can they tell me why?,Y,Warrant,Warrant
1C_L16,S8,00:10:00,0,N,N,W,,Y1,Why not?,Y,Warrant,Warrant
1C_L16,S8,00:10:00,0,Y,N,W,,Y1,Just a quick reason?,Y,Warrant,Warrant
1C_L16,S8,00:10:44,3,Y,N,E,,N,Is this one in reduced row Echelon form though?,N,Evaluation,Evaluation
1C_L16,S8,00:11:11,1,N,N,W,,Y2,What's wrong with this one?,Y,Warrant,Warrant
1C_L16,S8,00:11:11,2,Y,N,W,,Y2,Someone else please.,Y,Warrant,Warrant
1C_L16,S8,00:11:52,1,N,N,U,,N,Does that make sense?,N,Understanding check,Understanding check
1C_L16,S8,00:12:05,1,Y,N,W,,N,So what's wrong with that?,N,Warrant,Warrant
1C_L16,S8,00:14:09,0,N,N,U,,Y3,Any questions about that?,Y,Understanding check,Understanding check
1C_L16,S8,00:14:09,1,N,N,U,,Y3,That's just so we're all synchronised with what reduced row echelon form is.,Y,Understanding check,Understanding check
1C_L16,S8,00:14:09,2,N,N,U,,Y3,People not unhappy with that?,Y,Understanding check,Understanding check
1C_L16,S8,00:15:43,1,N,N,F,,Y4,What does this system tell me?,Y,Fact,Fact
1C_L16,S8,00:15:43,1,N,N,F,,Y4,So what's the top equation equivalent to?,Y,Fact,Fact
1C_L16,S8,00:15:43,2,N,N,F,,Y4,Maybe someone can shout that out.,Y,Fact,Fact
1C_L16,S8,00:15:43,3,N,N,F,HS,Y4,"So what, three variables x, y and z.",Y,Fact,Fact
1C_L16,S8,00:15:43,2,Y,N,F,HS,Y4,So this is an x…,Y,Fact,Fact
1C_L16,S8,00:16:02,1,Y,N,F,,N,Minus eleven,N,Fact,Fact
1C_L16,S8,00:16:02,0,N,N,F,,Y5,"z, yeah, is minus 3.",Y,Fact,Fact
1C_L16,S8,00:16:08,1,Y,N,F,,Y5,And this one,Y,Fact,Fact
1C_L16,S8,00:17:11,2,N,N,F,,Y6,So what is this equation of?,Y,Fact,Fact
1C_L16,S8,00:17:11,0,N,N,F,,Y6,Anyone?,Y,Fact,Fact
1C_L16,S8,00:17:11,2,N,N,F,,Y6,Someone further back?,Y,Fact,Fact
1C_L16,S8,00:17:20,3,N,N,E,HQ,Y6,"I can hear 'line' from near the front, did anyone say 'line' near the back?",Y,Evaluation,Evaluation
1C_L16,S8,00:17:46,3,N,N,U,,N,Any questions about that?,N,Understanding check,Understanding check
1C_L16,S8,00:18:48,2,N,N,W,,Y7,So what would be the immediate complaint about this definition?,Y,Warrant,Warrant
1C_L16,S8,00:18:48,0,Y,N,W,HQ,Y7,What did we see about row echelon form?,Y,Warrant,Warrant
1C_L16,S8,00:24:51,0,N,N,W,,Y8,So what do those thoughts go like?,Y,Warrant,Warrant
1C_L16,S8,00:24:51,1,Y,N,W,,Y8,Does anyone have an argument for why its one?,Y,Warrant,Warrant
1C_L16,S8,00:25:14,1,Y,N,F,,N,What is the row echelon form of this matrix?,N,Fact,Fact
1C_L16,S8,00:26:38,0,N,N,U,,Y9,Is that clear to everybody?,Y,Understanding check,Understanding check
1C_L16,S8,00:26:59,2,N,N,U,,Y9,"[says a bunch of stuff about how it's important] Ok, people happy?",Y,Understanding check,Understanding check
1C_L16,S8,00:34:17,0,Y,N,W,,N,"So anyone that thought it was true - what kind of argument did you have, roughly?",N,Warrant,Warrant
1C_L16,S8,00:37:20,0,N,N,U,,Y10,Does that make sense?,Y,Understanding check,Understanding check
1C_L16,S8,00:37:20,3,Y,N,U,,Y10,"I'll pause there, any questions on that?",Y,Understanding check,Understanding check
1C_L16,S8,00:37:20,1,Y,Y,A,,N,I'm sorry?,N,Admin,Admin
1C_L16,S8,00:38:35,1,Y,N,U,,N,Any questions about that?,N,Understanding check,Understanding check
1C_L16,S8,00:38:59,0,N,N,U,,Y11,Any more questions?,Y,Understanding check,Understanding check
1C_L16,S8,00:38:59,1,Y,N,U,,Y11,This is an important point.,Y,Understanding check,Understanding check
1C_L16,S8,00:39:32,0,N,N,U,,Y12,Are people generally happy with this?,Y,Understanding check,Understanding check
1C_L16,S8,00:39:32,1,N,N,U,,Y12,Just a slight nod or a cry of despair if not.,Y,Understanding check,Understanding check
1C_L16,S8,00:40:39,2,Y,Y,U,,N,Does that help a little bit?,N,Understanding check,Understanding check
1C_L16,S8,00:42:47,1,N,N,W,,Y13,So what is the argument?,Y,Warrant,Warrant
1C_L16,S8,00:42:47,2,Y,N,W,,Y13,Did you have an argument for this?,Y,Warrant,Warrant
1C_L16,S8,00:45:19,5,N,N,U,,N,Any questions on that?,N,Understanding check,Understanding check
1C_L16,S8,00:48:30,1,N,N,W,,Y14,So what about a?,Y,Warrant,Warrant
1C_L16,S8,00:48:30,4,Y,N,W,,Y14,"So a is false, did anyone have a way of seeing that very briefly?",Y,Warrant,Warrant
1C_L16,S8,00:49:31,0,N,N,F,,Y15,What do people think about that?,Y,Fact,Fact
1C_L16,S8,00:49:31,3,Y,N,F,,Y15,What's an easy solution to any system like that?,Y,Fact,Fact
1C_L16,S11,00:15:25,0,N,N,U,,Y1,So people happy with that?,Y,Understanding check,Understanding check
1C_L16,S11,00:15:25,2,N,N,U,,Y1,Are you sure?,Y,Understanding check,Understanding check
1C_L16,S11,00:18:59,2,Y,N,E,,N,"So what did people think, is it a subspace?",N,Evaluation,Evaluation
1C_L16,S11,00:19:28,2,Y,N,W,,N,So why not?,N,Warrant,Warrant
1C_L16,S11,00:20:16,0,N,N,W,,Y2,Can anyone see that?,Y,Warrant,Warrant
1C_L16,S11,00:20:16,2,Y,N,W,,Y2,Or give an explanation why?,Y,Warrant,Warrant
1C_L16,S11,00:21:40,0,N,N,N,,Y3,Does anyone have any argument?,Y,Next step,Next step
1C_L16,S11,00:21:40,4,Y,N,N,,Y3,"As conicse as possible, how do we show that that's not violated?",Y,Next step,Next step
1C_L16,S11,00:23:08,6,N,N,U,,Y4,Any questions about that?,Y,Understanding check,Understanding check
1C_L16,S11,00:23:16,2,Y,N,U,,Y4,I don't wanna keep asking if you're happy but are you not too unhappy at this stage?,Y,Understanding check,Understanding check
1C_L16,S11,00:26:06,0,N,N,W,,Y5,So why?,Y,Warrant,Warrant
1C_L16,S11,00:26:06,1,Y,N,W,,Y5,How did people see this?,Y,Warrant,Warrant
1C_L16,S11,00:26:38,0,N,N,W,,Y6,Did anyone have a different way?,Y,Warrant,Warrant
1C_L16,S11,00:26:38,0,N,N,W,HQ,Y6,"That's great, that really working with the algebra, what about geometrically?",Y,Warrant,Warrant
1C_L16,S11,00:26:38,1,N,N,W,HQ,Y6,What is this set?,Y,Warrant,Warrant
1C_L16,S11,00:26:38,1,Y,N,W,,Y6,Anyone?,Y,Warrant,Warrant
1C_L16,S11,00:30:01,2,Y,N,N,,N,How would I do that?,N,Next step,Next step
1C_L16,S11,00:32:27,3,N,N,U,,N,Any questions about that?,N,Understanding check,Understanding check
1C_L16,S11,00:35:18,1,Y,N,E,,N,Are B and C subspaces?,N,Evaluation,Evaluation
1C_L16,S11,00:35:34,1,Y,N,E,,N,What about A?,N,Evaluation,Evaluation
1C_L16,S11,00:35:39,4,N,N,E,,N,Anyone think no?,N,Evaluation,Evaluation
1C_L16,S11,00:37:26,1,Y,N,N,,N,How would I start the proof here?,N,Next step,Next step
1C_L16,S11,00:38:42,0,Y,Y,A,,N,So using the equation of a line or a plane?,N,Admin,Admin
1C_L16,S11,00:38:49,0,Y,Y,W,,N,What did you have in mind?,N,Warrant,Warrant
1C_L16,S11,00:40:55,0,N,N,U,,Y7,Anymore questions about that?,Y,Understanding check,Understanding check
1C_L16,S11,00:40:55,0,Y,N,U,,Y7,This is really the central part of what we're trying to do today…,Y,Understanding check,Understanding check
1C_L16,S11,00:41:16,1,Y,N,E,,N,So what do people think?,N,Evaluation,Evaluation
1C_L16,S11,00:41:18,0,N,N,E,,N,IS it obvious?,N,Evaluation,Evaluation
1C_L16,S11,00:47:23,2,N,N,E,,Y8,Is A true or not?,Y,Evaluation,Evaluation
1C_L16,S11,00:47:23,0,Y,N,E,,Y8,What do people thunk?,Y,Evaluation,Evaluation
1C_L16,S11,00:47:29,3,Y,N,W,,N,So a concise crisp argument for why?,N,Warrant,Warrant
1C_L16,S11,00:48:02,0,N,N,E,,Y9,What about B?,Y,Evaluation,Evaluation
1C_L16,S11,00:48:02,2,Y,N,E,,Y9,Do u and b form a basis for R3?,Y,Evaluation,Evaluation
1C_L16,S11,00:49:31,3,N,N,E,,Y10,What about C?,Y,Evaluation,Evaluation
1C_L16,S11,00:49:31,0,Y,N,E,,Y10,Do these form a basis?,Y,Evaluation,Evaluation
1C_L16,S11,00:50:47,2,N,N,N,,Y11,Can anyone tell me what to do next?,Y,Next step,Next step
1C_L16,S11,00:50:47,0,N,N,N,,Y11,What's the next step here?,Y,Next step,Next step
1C_L16,S11,00:50:47,0,N,N,N,HS,Y11,I've got a linear combination of u and v,Y,Next step,Next step
1C_L16,S11,00:50:47,1,N,N,N,HQ,Y11,We know u and v are…?,Y,Next step,Next step
1C_L16,S11,00:50:47,4,Y,N,N,HQ,Y11,…linearly independent so what does that imply?,Y,Next step,Next step
1C_L16,S11,00:51:44,2,N,N,E,,Y12,Is that a basis for S?,Y,Evaluation,Evaluation
1C_L16,S11,00:51:44,0,N,N,E,,Y12,What do people thunk?,Y,Evaluation,Evaluation
1C_L16,S11,00:51:44,1,Y,N,E,,Y12,"No, yes?",Y,Evaluation,Evaluation
1C_L16,S12,00:03:19,1,Y,N,W,,N,What's a quick way of seeing that these are subspaces?,N,Warrant,Warrant
1C_L16,S12,00:09:29,4,N,N,W,,Y1,So why is A in the row space?,Y,Warrant,Warrant
1C_L16,S12,00:09:29,0,Y,N,W,,Y1,Anyone?,Y,Warrant,Warrant
1C_L16,S12,00:10:51,1,Y,N,N,,N,How can I simplify this expression here?,N,Next step,Next step
1C_L16,S12,00:12:34,6,N,N,W,,Y2,How do I see that D is in this?,Y,Warrant,Warrant
1C_L16,S12,00:12:34,1,N,N,W,,Y2,So why is D in this set?,Y,Warrant,Warrant
1C_L16,S12,00:12:34,2,Y,N,W,,Y2,"The 0,0 vector?",Y,Warrant,Warrant
1C_L16,S12,00:13:42,2,N,N,U,,Y3,Any questions about that?,Y,Understanding check,Understanding check
1C_L16,S12,00:13:42,2,N,N,U,,Y3,All happy?,Y,Understanding check,Understanding check
1C_L16,S12,00:15:39,1,N,N,F,,Y4,What is the column space of A?,Y,Fact,Fact
1C_L16,S12,00:15:39,7,N,N,F,,Y4,You can describe it in any way you want,Y,Fact,Fact
1C_L16,S12,00:15:52,0,N,N,F,HS,Y4,So let's talk in geomery ….. [give some hints],Y,Fact,Fact
1C_L16,S12,00:16:10,0,Y,N,F,HQ,Y4,So which one of those do we think it is?,Y,Fact,Fact
1C_L16,S12,00:16:13,0,Y,Y,W,,N,So why?,N,Warrant,Warrant
1C_L16,S12,00:18:15,0,N,N,N,,Y5,"So geometrically, how can I write points in this subspace?",Y,Next step,Next step
1C_L16,S12,00:18:15,0,N,N,N,HQ,Y5,So what should I write here?,Y,Next step,Next step
1C_L16,S12,00:18:15,0,N,N,N,HQ,Y5,So x equals what?,Y,Next step,Next step
1C_L16,S12,00:18:15,1,N,N,N,,Y5,What should I write there?,Y,Next step,Next step
1C_L16,S12,00:18:15,0,Y,N,N,,Y5,Or what could I write there?,Y,Next step,Next step
1C_L16,S12,00:18:53,0,N,N,U,,Y6,Everyone happy with that?,Y,Understanding check,Understanding check
1C_L16,S12,00:18:53,0,N,N,U,,Y6,Or anyone unhappy with that?,Y,Understanding check,Understanding check
1C_L16,S12,00:18:53,2,N,N,U,,Y6,Please do ask now because this is for most of you hopefully straightforward but it's important to understand this,Y,Understanding check,Understanding check
1C_L16,S12,00:25:22,3,N,N,E,,Y7,Did anyone else have a different way?,Y,Evaluation,Evaluation
1C_L16,S12,00:25:22,3,N,N,E,,Y7,Is that how most people looked at it?,Y,Evaluation,Evaluation
1C_L16,S12,00:25:22,3,N,N,E,,Y7,Yes/ no?,Y,Evaluation,Evaluation
1C_L16,S12,00:25:37,4,N,N,E,,N,Did anyone try to use the column space?,N,Evaluation,Evaluation
1C_L16,S12,00:25:50,1,Y,Y,A,,N,Did you have a question?,N,Admin,Admin
1C_L16,S12,00:26:15,0,N,N,N,,Y8,Then what can we do?,Y,Next step,Next step
1C_L16,S12,00:26:15,4,N,N,N,,Y8,What's the best way of solving that?,Y,Next step,Next step
1C_L16,S12,00:28:19,0,N,N,U,,Y9,People happy with that first of all?,Y,Understanding check,Understanding check
1C_L16,S12,00:28:19,3,N,N,U,,Y9,We're come back to this point now,Y,Understanding check,Understanding check
1C_L16,S12,00:36:28,3,Y,N,F,,N,Geometrically what is the span of two such vectors?,N,Fact,Fact
1C_L16,S12,00:36:35,2,Y,N,F,,N,What is the only way that it could fail?,N,Fact,Fact
1C_L16,S12,00:37:38,0,N,N,N,,Y10,How do I simplify this?,Y,Next step,Next step
1C_L16,S12,00:37:38,2,Y,N,N,,Y10,What's going on here?,Y,Next step,Next step
1C_L16,S12,00:38:25,2,N,N,N,,Y11,How do I argue that?,Y,Next step,Next step
1C_L16,S12,00:38:25,3,Y,N,N,,Y11,What kind of phrasing should I use here?,Y,Next step,Next step
1C_L16,S12,00:38:55,0,Y,N,N,,N,What's another way?,N,Next step,Next step
1C_L16,S12,00:39:33,4,N,N,U,,N,Any questions about that?,N,Understanding check,Understanding check
1C_L16,S12,00:42:24,7,N,N,N,,Y12,What can I immediately now say about the row space of R?,Y,Next step,Next step
1C_L16,S12,00:42:24,2,N,N,N,,Y12,Maybe someone else,Y,Next step,Next step
1C_L16,S12,00:42:24,6,N,N,N,,Y12,Surely there's someone else,Y,Next step,Next step
1C_L16,S12,00:42:45,5,Y,N,F,HQ,Y12,So what is the row space of this matrix here?,Y,Fact,Fact
1C_L16,S12,00:46:30,3,N,N,W,,Y13,Did anyone have an argument for this?,Y,Warrant,Warrant
1C_L16,S12,00:46:30,0,Y,N,W,,Y13,It's hard to argue…,Y,Warrant,Warrant
1C_L16,S12,00:47:31,0,Y,N,F,,N,So what is the column space of B?,N,Fact,Fact
1C_L16,S12,00:51:19,2,N,N,U,,N,Any questions about that remaining point?,N,Understanding check,Understanding check
1C_L16,S7,00:03:16,2,N,N,W,,Y1,How can we see that?,Y,Warrant,Warrant
1C_L16,S7,00:03:16,0,Y,N,W,,Y1,Did anyone have an argument for this?,Y,Warrant,Warrant
1C_L16,S7,00:04:07,1,Y,N,W,,N,What about c? [Why is it an equivalent system?],N,Warrant,Warrant
1C_L16,S7,00:06:00,1,Y,N,U,,N,Any other questions about that?,N,Understanding check,Understanding check
1C_L16,S7,00:06:10,1,Y,Y,A,,N,"Sorry, say that again, sorry.",N,Admin,Admin
